0,1
0.0,0.0
0.1,-0.025588426933875086
0.2,-0.05099193820005722
0.30000000000000004,-0.0771248931721153
0.4,-0.1025487209723121
0.5,-0.1294153649548079
0.6000000000000001,-0.15354175810542092
0.7000000000000001,-0.18033031937964766
0.8,-0.20241496641038648
0.9,-0.22993906987325105
1.0,-0.24977214684836388
1.1,-0.2796316365346377
1.2000000000000002,-0.2975339929983432
1.3,-0.3311064389219871
1.4000000000000001,-0.3433352888025957
1.5,-0.37782924163153947
1.6,-0.38421516245029824
1.7000000000000002,-0.42233458442497934
1.8,-0.4213659768878696
1.9000000000000001,-0.4684669276091578
2.0,-0.46259859769491296
2.1,-0.5202088141152094
2.2,-0.498275678580003
2.3000000000000003,-0.5639487184391774
2.4000000000000004,-0.45777715243503536
2.5,0.5702712669451381
2.6,4.880490365263304
2.7,6.938593515612496
2.8000000000000003,2.749556608223279
2.9000000000000004,-0.2295514825137693
3.0,-0.617069956406932
3.1,-0.6770444619980932
3.2,-0.6678267725600999
3.3000000000000003,-0.6976923044310449
3.4000000000000004,-0.6883071269088589
3.5,-0.7157733285220406
3.6,-0.7068631590844079
3.7,-0.7347715985486738
3.8000000000000003,-0.7279995568632566
3.9000000000000004,-0.7540139538415268
4.0,-0.7448981031265142
4.1000000000000005,-0.7465946498664491
4.2,-0.5237730797531798
4.3,0.34080309143529564
4.4,0.8758607534112435
4.5,0.5690942656019383
4.6000000000000005,1.3948325396195815
4.7,1.161403769779238
4.800000000000001,-0.2370660801452435
4.9,-0.657539770249934
5.0,-0.013949209954666933
5.1000000000000005,1.2380201654074767
5.2,1.073556183057644
5.300000000000001,0.40344528554901155
5.4,0.1424928643719715
5.5,-0.48689594119430574
5.6000000000000005,-0.7306110049481433
5.7,-0.76709723954404
5.800000000000001,-0.752252521207032
5.9,-0.7530768503651473
6.0,-0.7411874859513352
6.1000000000000005,-0.7402213527420184
6.2,-0.7311426298322482
6.300000000000001,-0.7263065967047225
6.4,-0.7144085654045479
6.5,-0.6756532541261383
6.6000000000000005,-0.22364283653807604
6.7,0.7894619261068656
6.800000000000001,1.1702000988749839
6.9,0.9769280241704378
7.0,0.8586628734283104
7.1000000000000005,0.5814286740607472
7.2,-0.08195535912128951
7.300000000000001,-0.5677141396654724
7.4,-0.6039539904891206
7.5,-0.5758772220016466
7.6000000000000005,-0.2306982949117744
7.7,0.3957332147988379
7.800000000000001,0.31400311584762114
7.9,-0.20554912988460397
8.0,-0.1416247237319354
8.1,-0.1972120477251873
8.200000000000001,-0.4247059279058322
8.3,-0.5030159625831475
8.4,-0.4945710994116405
8.5,-0.467938856331889
8.6,-0.3369571749123376
8.700000000000001,0.028083407787835163
8.8,0.06667611014823321
8.9,-0.24713087494995012
9.0,-0.0481132316317352
9.1,0.864009493230457
9.200000000000001,0.921578916515235
9.3,0.31153464143792015
9.4,0.2968733574960345
9.5,0.1296333888852465
9.600000000000001,0.08468658857024015
9.700000000000001,0.08883952087872646
9.8,-0.18194226668513364
9.9,-0.3047152647553695
10.0,-0.3040294360149255
10.100000000000001,-0.18709467569167332
10.200000000000001,0.1678015299140617
10.3,0.25623590013174696
10.4,-0.09703719127780398
10.5,-0.23183503702502914
10.600000000000001,-0.19360664696112717
10.700000000000001,-0.09279071444368846
10.8,-0.11824113357800896
10.9,-0.04948111657000247
11.0,0.35551303809972035
11.100000000000001,0.3632116625826204
11.200000000000001,-0.04325782677033684
11.3,-0.1368153302281861
11.4,0.05433200759988775
11.5,0.3190614045744422
11.600000000000001,0.48583291714074567
11.700000000000001,0.4527586035831133
11.8,0.2704122984396948
11.9,0.17746301684293384
12.0,-0.014216671028935333
12.100000000000001,-0.12982304941996275
12.200000000000001,-0.07158300364085346
12.3,-0.04495580287772252
12.4,-0.09530333142382591
12.5,-0.14969130400918892
12.600000000000001,-0.13504538996476237
12.700000000000001,-0.07589772768412424
12.8,0.13174190847693373
12.9,0.14348739006954825
13.0,0.03400412288066122
13.100000000000001,0.10381409847584279
13.200000000000001,0.08811888804015199
13.3,0.12074837312818018
13.4,0.25176393338851294
13.5,0.08135692331542435
13.600000000000001,-0.06722151597457
13.700000000000001,-0.013856212547505254
13.8,0.07346016174341168
13.9,0.010569851284160568
14.0,-0.06405030449574743
14.100000000000001,0.06344233794784303
14.200000000000001,0.14060102901510793
14.3,0.04752610962664504
14.4,0.04184550106031682
14.5,0.008198754590178568
14.600000000000001,-0.09949774446367073
14.700000000000001,-0.11780728028047831
14.8,-0.13124182888795022
14.9,-0.11954291257473658
15.0,-0.1293350128405618
15.100000000000001,-0.11552435267672655
15.200000000000001,-0.08197092816754097
15.3,0.13413986896824134
15.4,0.3079059793011439
15.5,0.1112747952864588
15.600000000000001,-0.0947348935681265
15.700000000000001,-0.06781740925716005
15.8,0.04672942794621955
15.9,0.06382282960198167
16.0,-0.06266720910726077
16.1,-0.11117893059678614
16.2,-0.09526391689279434
16.3,-0.07216426686300287
16.400000000000002,-0.09230789107602212
16.5,-0.1085759478534281
16.6,-0.07109467172690381
16.7,0.012386011136313458
16.8,0.0160334499279381
16.900000000000002,-0.027092730643264968
17.0,-0.04487413107059402
17.1,-0.09551041427327947
17.2,-0.10221553681958252
17.3,-0.10257745160623956
17.400000000000002,-0.055210362900887905
17.5,-0.010605295322235475
17.6,0.020948566765844324
17.7,0.045186610156988626
17.8,0.0033038197728831194
17.900000000000002,-0.030980079384275862
18.0,-0.014016136672740629
18.1,-0.05172903392400837
18.2,-0.031215857921743088
18.3,0.01157058990361447
18.400000000000002,-0.019565329893163442
18.5,-0.06877216390739155
18.6,-0.07401112137162508
18.7,-0.07213232927459734
18.8,-0.0689558905496384
18.900000000000002,-0.06490036881175157
19.0,-0.06286186753264453
19.1,-0.04568775941614927
19.200000000000003,-0.009989772893211948
19.3,0.00634474567566121
19.400000000000002,-0.020486624055326686
19.5,-0.01752273470984117
19.6,-0.014759034009308588
19.700000000000003,0.020734005785327324
19.8,0.020145988968384345
19.900000000000002,-0.00923581302771418
20.0,-0.008854580438422296
20.1,0.02400429230341375
20.200000000000003,0.008220793229244948
20.3,-0.012092618304293111
20.400000000000002,-0.0070584622831699065
20.5,0.013407934724148326
20.6,0.010139826048294899
20.700000000000003,0.011184989082328439
20.8,0.029725817576485236
20.900000000000002,0.019382053181619868
21.0,0.005054504266229893
21.1,0.0018138299751448205
21.200000000000003,0.005955417246505411
21.3,0.005349270784361897
21.400000000000002,0.010927437173601348
21.5,0.01008728086022209
21.6,0.016823284942368233
21.700000000000003,0.021954182846674938
21.8,0.03915099399205018
21.900000000000002,0.03197499373388628
22.0,0.02632415313460473
22.1,0.020985184409819137
22.200000000000003,0.025853181018167734
